"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW"
"2024-04-25",16,30131,33259,27540,1153,6562,1202,15907,0,7,729,843,823,-908,-452,-419,-48,196,848,-794
"2024-04-25",17,31942,34066,29221,1202,6562,1786,15907,0,7,479,918,821,-143,-452,-530,788,568,894,-492
"2024-04-25",18,31767,33820,29054,1251,6562,2451,15907,0,7,556,925,823,-104,-452,-531,861,618,899,-459
"2024-04-25",19,31393,33059,28723,1300,6562,3150,15907,0,7,194,998,937,96,-452,-531,811,546,932,-176
"2024-04-25",20,31014,32655,28321,1348,6562,3963,15907,0,8,79,1005,948,111,-452,-531,807,537,935,-150
"2024-04-25",21,30120,31826,27530,1338,6562,4230,15907,0,7,163,1005,948,6,-452,-531,597,565,985,-216
"2024-04-25",22,29793,31500,27248,1327,6562,4493,15907,0,6,249,1005,948,0,-452,-531,581,574,989,-218
"2024-04-25",23,30146,31636,27541,1332,6562,4593,15907,0,7,297,1001,984,675,-452,-531,971,649,995,68
"2024-04-25",24,30044,31534,27449,1337,6562,5069,15907,0,7,401,1000,988,860,-452,-531,999,684,995,99
"2024-04-25",25,30358,31848,27795,1304,6562,5193,15907,0,7,436,1004,991,993,-452,-531,1018,1054,996,368
"2024-04-25",26,30595,32084,28054,1271,6562,4847,15907,0,6,237,1004,991,1004,-452,-531,1019,1124,996,397
"2024-04-25",27,30702,32192,28107,1255,6562,4024,15907,0,7,195,1005,991,989,-452,-531,1019,1361,996,574
"2024-04-25",28,30529,32019,27993,1238,6562,3580,15907,0,7,205,1005,991,988,-452,-531,1019,1388,996,590
"2024-04-25",29,30414,31904,27852,1208,6562,4271,15907,0,7,13,1004,992,1002,-452,-531,1001,1249,996,451
"2024-04-25",30,30454,31944,27923,1177,6562,4196,15907,0,7,125,1004,991,1003,-452,-531,999,1215,995,439
"2024-04-25",31,30478,31968,27887,1149,6562,3394,15907,0,7,134,1004,992,1003,-452,-531,999,1016,996,557
"2024-04-25",32,30966,32456,28341,1121,6562,2695,15907,0,7,135,1004,991,1003,-452,-531,999,1008,996,561
"2024-04-25",33,31601,33091,28904,1096,6562,2211,15907,0,7,-74,1005,992,722,-452,-531,999,1347,996,51
"2024-04-25",34,32441,33933,29632,1070,6562,2002,15907,0,7,-361,1005,991,661,-452,-531,999,1397,995,-2
"2024-04-25",35,33076,34944,30210,1018,6562,1980,15907,0,7,-286,1005,992,-133,-452,-531,892,1397,996,-245
"2024-04-25",36,33463,35408,30534,965,6562,1726,15907,0,14,-366,1005,992,-171,-452,-531,883,1397,996,-277
"2024-04-25",37,33526,36257,30589,890,6562,1058,15907,0,8,-185,1006,991,-585,-452,-433,347,1397,996,-753
"2024-04-25",38,33828,36556,30903,815,6562,616,15907,0,6,-173,1006,991,-591,-452,-383,306,1397,996,-796
"2024-04-25",39,33963,36824,31063,720,6562,330,15907,0,6,-97,1006,991,-842,-452,-458,193,1397,996,-603
"2024-04-25",40,33599,36415,30710,624,6562,93,15907,0,7,-267,1006,992,-845,-452,-429,185,1397,995,-583
"2024-04-25",41,33220,35569,30337,580,6562,6,15907,0,7,-418,1001,988,-440,-452,-529,537,1397,995,-421
"2024-04-25",42,33116,35378,30231,536,6562,0,15907,0,7,-752,1000,988,-368,-452,-530,562,1397,996,-405
"2024-04-25",43,32253,34600,29355,513,6562,0,15907,0,11,-738,997,981,-485,-452,-530,465,1398,996,-369
"2024-04-25",44,30904,33254,28072,490,6562,0,15907,0,14,-846,996,977,-494,-452,-528,457,1397,994,-362
"2024-04-25",45,29287,31110,26639,477,6562,0,15907,0,13,-787,940,790,-252,-452,-426,186,1399,858,-180
"2024-04-25",46,27597,29415,25084,463,6562,0,15907,0,12,-730,936,774,-233,-452,-460,166,1399,847,-161
"2024-04-25",47,25913,27304,23500,457,6562,0,15907,0,16,-768,961,900,139,-452,-408,487,1399,899,-15
"2024-04-25",48,24578,25784,22277,451,6562,0,15907,0,14,-1002,963,912,163,-452,-238,511,1388,905,-2
"2024-04-26",1,23615,25378,21350,447,6562,0,15905,0,200,-1078,1003,958,143,-452,-477,373,1223,987,-134
"2024-04-26",2,23391,25177,21169,442,6562,0,15905,0,227,-874,1006,963,142,-452,-462,365,1203,995,-145
"2024-04-26",3,23377,25277,21183,445,6562,0,15905,0,333,-941,1005,989,234,-452,-529,905,1269,986,-86
"2024-04-26",4,23612,25589,21453,448,6562,0,15905,0,419,-624,1005,992,241,-452,-529,945,1271,985,-77
"2024-04-26",5,23434,25336,21288,455,6562,0,15905,0,420,-747,963,988,343,-452,-530,951,1143,994,55
"2024-04-26",6,23249,25147,21115,461,6562,0,15905,0,416,-854,959,988,350,-452,-530,951,1122,995,65
"2024-04-26",7,22856,24852,20731,463,6562,0,15905,0,418,-843,978,988,110,-452,-507,850,1090,995,-119
"2024-04-26",8,22675,24684,20573,465,6562,0,15905,0,417,-780,979,988,103,-452,-495,841,1081,995,-145
"2024-04-26",9,22269,24781,20199,480,6562,0,15905,0,317,-702,1005,991,-253,-452,-423,365,1013,996,-567
"2024-04-26",10,22355,24787,20251,494,6562,0,15905,0,298,-569,1002,991,-297,-388,-335,328,1011,996,-614
"2024-04-26",11,22809,25851,20681,497,6562,0,15905,0,46,-203,789,953,-957,-238,-56,-215,1135,973,-1030
"2024-04-26",12,23230,26169,21061,500,6562,3,15905,0,7,-151,764,946,-910,-206,0,-255,1155,968,-1061
"2024-04-26",13,25484,26762,23153,501,6562,175,15905,0,8,-267,646,720,-9,-238,0,151,1173,780,-523
"2024-04-26",14,27060,28375,24530,501,6562,698,15905,0,9,-529,638,703,0,-308,-39,181,1187,766,-459
"2024-04-26",15,29949,31198,27192,495,6562,1434,15905,0,6,-827,976,966,587,-438,-305,619,1370,977,379
"2024-04-26",16,30863,32323,28024,489,6562,2211,15905,0,8,-835,1006,992,727,-451,-501,651,1397,997,461
"2024-04-26",17,31342,32833,28323,511,6562,3155,15905,0,9,-881,1005,991,984,-451,-531,976,1397,996,760
"2024-04-26",18,30618,32109,27668,533,6562,4116,15905,0,9,-1136,1005,991,1003,-451,-531,999,1397,996,788
"2024-04-26",19,30372,31859,27466,548,6562,4911,15905,0,9,-1110,1005,991,1003,-451,-527,1018,1397,996,788
"2024-04-26",20,30029,31502,27075,562,6562,5467,15905,0,8,-1166,1005,991,1003,-451,-514,1019,1397,996,788
"2024-04-26",21,29457,30815,26474,566,6562,5746,15905,0,7,-1361,1005,991,1003,-451,-400,1019,1397,997,788
"2024-04-26",22,29236,30569,26274,570,6562,6334,15905,0,7,-1450,1005,991,1004,-451,-375,1019,1398,996,788
"2024-04-26",23,28804,30084,25866,566,6562,6840,15905,0,6,-1481,1005,991,1004,-409,-365,1019,1397,996,788
"2024-04-26",24,28547,29931,25666,561,6562,7003,15905,0,3,-1584,1005,992,1003,-351,-530,1019,1398,995,788
"2024-04-26",25,28544,29909,25656,559,6562,6871,15905,0,3,-1678,1005,991,1004,-331,-531,1019,1398,995,788
"2024-04-26",26,28211,29546,25341,557,6562,6678,15905,0,3,-1652,1005,992,1002,-302,-530,1019,1398,996,788
"2024-04-26",27,27843,29178,24967,556,6562,6605,15905,0,3,-1665,1005,991,1003,-302,-530,1019,1397,997,788
"2024-04-26",28,27592,28931,24731,554,6562,6286,15905,0,6,-1632,1005,992,1003,-302,-531,1019,1398,997,789
"2024-04-26",29,27320,28659,24537,563,6562,6299,15905,0,7,-1586,1005,991,1003,-302,-530,1000,1398,996,791
"2024-04-26",30,27157,28518,24472,571,6562,5165,15905,0,7,-1490,1005,991,1003,-323,-531,999,1398,996,791
"2024-04-26",31,27157,28547,24531,575,6562,4490,15905,0,8,-1508,1005,991,1002,-352,-530,998,1398,996,791
"2024-04-26",32,27849,29280,25222,578,6562,3997,15905,0,7,-1568,1005,991,1003,-394,-530,998,1391,996,786
"2024-04-26",33,28654,30142,25930,600,6562,3772,15905,0,7,-1673,1005,991,793,-452,-529,999,1281,996,484
"2024-04-26",34,29563,31052,26684,621,6562,3198,15905,0,8,-1695,1005,992,778,-452,-529,999,1241,996,451
"2024-04-26",35,30248,31738,27391,632,6562,2809,15905,0,9,-1367,1005,992,685,-452,-529,985,871,996,162
"2024-04-26",36,30623,32117,27784,642,6562,2053,15905,0,13,-1244,1005,992,641,-452,-529,984,822,995,124
"2024-04-26",37,30800,32998,27957,628,6562,1341,15905,0,6,-904,1006,992,-87,-452,-529,608,914,997,-624
"2024-04-26",38,31167,33457,28334,614,6562,848,15905,0,5,-507,1006,991,-104,-452,-530,580,933,996,-699
"2024-04-26",39,30925,33932,28190,592,6562,464,15905,0,5,-254,1006,991,-503,-452,-520,287,1039,995,-1027
"2024-04-26",40,31008,34037,28264,570,6562,143,15905,0,5,-106,1006,992,-574,-452,-446,268,1061,996,-1052
"2024-04-26",41,31081,33398,28307,573,6562,7,15905,0,9,-597,1005,992,-232,-452,-529,856,1167,969,-595
"2024-04-26",42,31045,33255,28280,575,6562,0,15905,0,7,-811,1005,990,-177,-452,-531,902,1186,966,-543
"2024-04-26",43,30560,32053,27770,583,6562,0,15905,0,10,-953,1006,901,87,-452,-531,530,1230,881,7
"2024-04-26",44,29571,31062,26864,591,6562,0,15905,0,8,-1005,1006,892,103,-452,-531,503,1246,873,54
"2024-04-26",45,28244,30061,25655,600,6562,0,15905,0,8,-1152,985,874,-165,-452,-530,570,1379,873,-162
"2024-04-26",46,26709,28564,24216,609,6562,0,15905,0,7,-1111,983,873,-191,-452,-529,574,1399,874,-176
"2024-04-26",47,25170,26655,22810,611,6562,0,15905,0,6,-1065,977,963,192,-452,-527,814,1399,959,272
"2024-04-26",48,23958,25445,21669,613,6562,0,15905,0,7,-1002,977,971,258,-452,-528,833,1399,967,314
"2024-04-27",1,23139,24626,20902,628,6562,0,15907,0,7,-1205,975,986,376,-452,-528,847,1399,993,192
"2024-04-27",2,22668,24156,20482,642,6562,0,15907,0,7,-1367,975,987,388,-452,-529,848,1399,995,183
"2024-04-27",3,22422,23909,20287,645,6562,0,15907,0,7,-1484,964,977,197,-452,-528,807,1399,995,353
"2024-04-27",4,22553,24040,20466,648,6562,0,15907,0,7,-1420,963,977,189,-452,-528,804,1398,995,362
"2024-04-27",5,22296,24014,20245,654,6562,0,15907,0,7,-1501,969,976,303,-452,-529,959,1399,995,-230
"2024-04-27",6,21909,23689,19877,659,6562,0,15907,0,7,-1451,969,976,315,-452,-530,970,1394,995,-291
"2024-04-27",7,21520,23563,19473,667,6562,0,15907,0,7,-1472,1002,990,139,-452,-530,997,1321,995,-554
"2024-04-27",8,21232,23300,19158,674,6562,0,15907,0,7,-1507,1005,992,126,-452,-529,999,1315,995,-580
"2024-04-27",9,20984,23196,18921,711,6562,0,15907,0,62,-1455,1005,992,-89,-452,-529,999,1387,995,-580
"2024-04-27",10,20907,23233,18860,747,6562,0,15907,0,160,-1436,1005,992,-104,-452,-529,999,1398,995,-581
"2024-04-27",11,20959,23564,18904,766,6562,0,15907,0,306,-1489,1005,992,-198,-452,-530,999,1398,995,-619
"2024-04-27",12,21002,23607,18938,784,6562,1,15907,0,301,-1528,1005,991,-207,-452,-529,999,1398,995,-616
"2024-04-27",13,22032,24020,19816,798,6562,88,15907,0,150,-1762,1005,991,-246,-452,-529,930,1399,995,-111
"2024-04-27",14,22668,24463,20436,811,6562,385,15907,0,12,-1455,1005,991,-247,-452,-531,925,1399,995,-53
"2024-04-27",15,24055,25552,21707,821,6562,796,15907,0,14,-1427,1004,992,717,-452,-531,994,1398,995,663
"2024-04-27",16,24797,26292,22393,830,6562,1374,15907,0,13,-1439,1004,991,941,-452,-530,999,1398,995,731
"2024-04-27",17,25999,27493,23467,887,6562,2026,15907,0,11,-1414,1004,991,998,-452,-531,999,1398,995,781
"2024-04-27",18,26525,28017,23946,944,6562,2561,15907,0,9,-1366,1004,991,1003,-452,-531,999,1397,995,785
"2024-04-27",19,27045,28534,24454,1002,6562,3101,15907,0,7,-1180,1004,991,1003,-452,-530,1018,1397,995,785
"2024-04-27",20,27104,28594,24556,1059,6562,3614,15907,0,7,-987,1004,991,1003,-452,-531,1019,1397,995,785
"2024-04-27",21,27114,28604,24585,1078,6562,3891,15907,0,7,-963,1004,990,1003,-452,-531,1019,1397,995,786
"2024-04-27",22,27024,28513,24505,1096,6562,4181,15907,0,7,-951,1004,990,1003,-452,-530,1019,1397,995,785
"2024-04-27",23,26911,28400,24452,1137,6562,3960,15907,0,7,-1075,1005,991,1003,-452,-530,1019,1397,995,786
"2024-04-27",24,26803,28292,24373,1178,6562,4330,15907,0,7,-896,1004,991,1003,-452,-530,1019,1397,996,785
"2024-04-27",25,26852,28341,24448,1202,6562,4265,15907,0,7,-587,1004,991,1002,-452,-530,1019,1398,996,785
"2024-04-27",26,26635,28124,24283,1226,6562,4372,15907,0,7,-550,1005,991,1003,-452,-530,1019,1398,995,785
"2024-04-27",27,26375,27863,24049,1231,6562,4286,15907,0,7,-470,1004,991,1003,-452,-529,1019,1398,995,785
"2024-04-27",28,26100,27588,23776,1236,6562,3773,15907,0,7,-563,1004,992,1003,-452,-529,1019,1398,996,785
"2024-04-27",29,26213,27701,23958,1240,6562,3664,15907,0,7,-455,1005,992,1004,-452,-529,1001,1399,996,786
"2024-04-27",30,26321,27808,24093,1244,6562,3270,15907,0,6,-321,1004,991,1003,-452,-529,999,1399,995,785
"2024-04-27",31,26417,27904,24213,1256,6562,3020,15907,0,7,-149,1004,991,1004,-452,-528,999,1398,996,785
"2024-04-27",32,26528,28015,24314,1267,6562,3056,15907,0,7,-185,1004,992,1003,-452,-528,999,1399,995,785
"2024-04-27",33,27054,28542,24747,1284,6562,2902,15907,0,7,-277,1004,992,1003,-452,-529,999,1399,996,786
"2024-04-27",34,28029,29518,25640,1300,6562,2293,15907,0,8,-220,1004,991,1003,-452,-529,999,1398,996,785
"2024-04-27",35,29186,30674,26670,1317,6562,1908,15907,0,7,-33,1004,991,925,-452,-529,999,1398,995,785
"2024-04-27",36,29970,31457,27382,1333,6562,1372,15907,0,6,11,1004,991,900,-452,-529,999,1399,995,785
"2024-04-27",37,29947,31433,27379,1337,6562,993,15907,0,5,252,1004,991,141,-452,-529,999,1399,996,785
"2024-04-27",38,30051,31537,27495,1340,6562,658,15907,0,5,266,1004,991,103,-452,-529,999,1398,996,781
"2024-04-27",39,29807,31293,27290,1294,6562,358,15907,0,5,102,1004,991,393,-452,-529,999,1399,996,446
"2024-04-27",40,29589,31074,27091,1247,6562,129,15907,0,5,-145,1004,991,435,-452,-528,999,1399,996,418
"2024-04-27",41,29567,31056,27032,1246,6562,18,15907,0,8,-274,1004,992,478,-452,-529,999,1399,995,757
"2024-04-27",42,29275,30761,26770,1245,6562,0,15907,0,6,-392,1004,991,482,-452,-528,999,1399,995,797
"2024-04-27",43,28859,30347,26333,1253,6562,0,15907,0,7,-471,1004,991,397,-452,-529,999,1399,995,1301
"2024-04-27",44,27864,29354,25383,1261,6562,0,15907,0,10,-500,1003,991,391,-452,-528,999,1399,995,1348
"2024-04-27",45,26712,28201,24355,1263,6562,0,15907,0,7,-465,1004,991,775,-452,-530,999,1399,995,1348
"2024-04-27",46,25469,26961,23199,1264,6562,0,15907,0,11,-502,1004,991,842,-452,-529,999,1399,995,1346
"2024-04-27",47,23782,25275,21633,1264,6562,0,15907,0,12,-503,1004,991,722,-452,-529,999,1399,995,1168
"2024-04-27",48,22986,24531,20901,1263,6562,0,15907,0,65,-487,1004,991,712,-452,-528,999,1399,995,1143
"2024-04-28",1,22198,24061,20098,1184,6562,0,15908,0,382,-686,1004,992,687,-452,-529,999,1399,995,668
"2024-04-28",2,21559,23591,19547,1104,6562,0,15908,0,551,-740,1004,992,685,-452,-529,999,1399,996,625
"2024-04-28",3,21413,23375,19439,1133,6562,0,15908,0,480,-947,1004,991,980,-452,-530,999,1399,996,773
"2024-04-28",4,21467,23480,19532,1161,6562,0,15908,0,531,-952,1004,991,1003,-452,-530,999,1399,996,780
"2024-04-28",5,21207,23443,19306,1199,6562,0,15908,0,754,-1118,1004,992,661,-452,-530,999,1399,996,321
"2024-04-28",6,20810,23271,18894,1237,6562,0,15908,0,979,-1288,1004,992,635,-452,-530,999,1399,996,268
"2024-04-28",7,20340,23078,18424,1284,6562,0,15908,0,991,-1284,1001,992,270,-452,-530,999,1399,995,-265
"2024-04-28",8,20100,22893,18172,1330,6562,0,15908,0,990,-1239,999,989,242,-452,-530,999,1399,996,-321
"2024-04-28",9,19685,22852,17816,1365,6562,0,15908,0,976,-1193,930,836,406,-452,-530,999,1399,996,-709
"2024-04-28",10,19350,22551,17508,1399,6562,0,15908,0,978,-1282,924,820,418,-452,-531,999,1398,994,-740
"2024-04-28",11,19319,22108,17470,1444,6562,0,15908,0,977,-1282,901,709,526,-452,-530,908,1398,887,-330
"2024-04-28",12,19037,21782,17188,1489,6562,0,15908,0,971,-1450,900,700,537,-452,-531,901,1398,877,-291
"2024-04-28",13,19472,22144,17628,1516,6562,18,15908,0,955,-1225,904,812,679,-452,-530,765,1398,878,-235
"2024-04-28",14,19944,22413,18084,1543,6562,159,15908,0,770,-1024,905,818,685,-452,-530,755,1398,879,-217
"2024-04-28",15,21023,23376,19043,1579,6562,387,15908,0,870,-585,996,581,756,-452,-531,890,1398,987,520
"2024-04-28",16,22043,24280,19992,1614,6562,686,15908,0,754,-49,1004,565,761,-452,-531,900,1398,996,581
"2024-04-28",17,23380,25076,21227,1693,6562,1131,15908,0,213,249,1004,955,999,-452,-531,855,1398,996,0
"2024-04-28",18,24050,25660,21814,1771,6562,1443,15908,0,82,24,1004,991,1003,-452,-531,851,1398,996,-45
"2024-04-28",19,24815,26424,22493,1843,6562,1997,15908,0,126,1,1004,991,1003,-452,-531,1008,1399,995,718
"2024-04-28",20,25049,26693,22707,1915,6562,2629,15908,0,161,64,1004,991,1002,-452,-531,1019,1399,995,790
"2024-04-28",21,25604,27104,23257,1966,6562,2916,15908,0,17,195,1004,991,1003,-452,-531,1019,1399,995,790
"2024-04-28",22,25716,27217,23374,2016,6562,3358,15908,0,18,354,1004,991,1003,-452,-531,1019,1399,995,790
"2024-04-28",23,26106,27661,23665,2085,6562,3691,15908,0,72,395,1004,991,1003,-452,-531,1020,1398,996,790
"2024-04-28",24,26135,27631,23700,2153,6562,4178,15908,0,13,394,1004,991,1003,-452,-531,1020,1398,996,790
"2024-04-28",25,26070,27564,23600,2198,6562,5082,15908,0,12,324,1004,991,1003,-451,-531,1019,1398,995,790
"2024-04-28",26,25831,27326,23363,2242,6562,5297,15908,0,12,326,1004,992,1003,-452,-531,1019,1398,996,790
"2024-04-28",27,25329,26823,22904,2240,6562,5224,15908,0,12,332,1004,992,1003,-451,-531,1019,1397,995,790
"2024-04-28",28,24794,26589,22423,2238,6562,5307,15908,0,321,430,1004,991,1003,-452,-522,1019,1397,996,790
"2024-04-28",29,24399,26438,22143,2212,6562,5864,15908,0,558,526,1004,992,1003,-451,-530,1001,1397,996,790
"2024-04-28",30,24273,26079,22013,2186,6562,6179,15908,0,323,419,1004,992,1003,-452,-531,999,1398,996,790
"2024-04-28",31,24344,26254,22088,2143,6562,6023,15908,0,427,539,1004,992,1003,-452,-531,999,1398,995,790
"2024-04-28",32,24435,26467,22203,2099,6562,5742,15908,0,550,543,1004,991,1003,-451,-531,999,1398,995,790
"2024-04-28",33,25226,26906,22932,2094,6562,5216,15908,0,217,603,1004,992,1003,-451,-512,999,1398,996,790
"2024-04-28",34,26006,27420,23695,2089,6562,4498,15908,0,140,551,1004,992,1003,-452,-322,999,1398,997,793
"2024-04-28",35,27069,28451,24670,2053,6562,3902,15908,0,8,588,1004,992,1003,-452,-422,999,1398,997,1011
"2024-04-28",36,27702,29073,25343,2017,6562,3166,15908,0,6,1064,1004,992,1004,-452,-413,999,1398,997,1037
"2024-04-28",37,28346,29832,26028,1940,6562,2559,15908,0,5,1293,1004,992,1004,-452,-529,999,1397,997,1386
"2024-04-28",38,28666,30151,26337,1863,6562,1884,15908,0,3,903,1004,992,1004,-452,-530,999,1397,996,1420
"2024-04-28",39,28825,30309,26611,1797,6562,947,15908,0,3,829,1004,991,1003,-451,-530,999,1397,996,1419
"2024-04-28",40,28940,30430,26825,1730,6562,297,15908,0,8,963,1003,990,1001,-452,-530,999,1397,997,1419
"2024-04-28",41,28840,30328,26659,1767,6562,30,15908,0,7,741,862,853,799,-451,-530,924,1397,997,1379
"2024-04-28",42,28793,30278,26604,1804,6562,0,15908,0,3,571,851,841,795,-452,-530,918,1397,998,1376
"2024-04-28",43,28563,30051,26370,1860,6562,0,15908,0,6,157,992,886,988,-452,-530,977,1397,997,1413
"2024-04-28",44,27105,28597,25016,1916,6562,0,15908,0,12,180,1004,890,989,-451,-529,983,1397,997,1419
"2024-04-28",45,25537,27025,23595,1915,6562,0,15908,0,8,39,969,867,577,-451,-529,675,1397,997,1419
"2024-04-28",46,24072,25587,22251,1914,6562,0,15908,0,33,-128,966,866,551,-452,-530,653,1397,996,1418
"2024-04-28",47,22512,24238,20768,1905,6562,0,15908,0,73,-382,953,954,-273,-452,-428,439,1397,995,1332
"2024-04-28",48,21741,23716,20058,1896,6562,0,15908,0,337,-392,950,959,-325,-452,-361,423,1397,995,1319
"2024-04-29",1,20711,22913,19045,1934,6562,0,15905,0,236,-255,661,721,-615,-451,-400,29,1397,988,1004
"2024-04-29",2,20500,23076,18773,1972,6562,0,15905,0,766,99,634,697,-620,-452,-238,0,1397,987,972
"2024-04-29",3,20301,22961,18677,2012,6562,0,15905,0,906,460,453,553,-440,-451,-252,-111,1397,997,794
"2024-04-29",4,20470,23065,18817,2051,6562,0,15905,0,954,549,433,541,-423,-452,-147,-119,1397,997,779
"2024-04-29",5,20265,23082,18728,2078,6562,0,15905,0,903,563,324,647,-742,-451,-221,243,1397,998,875
"2024-04-29",6,19959,22766,18434,2104,6562,0,15905,0,948,436,322,661,-748,-452,-159,268,1397,998,874
"2024-04-29",7,19818,22679,18224,2142,6562,0,15905,0,740,500,871,937,-995,-452,-174,392,1397,997,181
"2024-04-29",8,19510,22315,17919,2179,6562,0,15905,0,679,522,922,963,-1013,-451,-162,400,1397,996,105
"2024-04-29",9,19180,22238,17622,2184,6562,0,15905,0,468,783,888,985,-1014,-426,-70,58,1397,996,-580
"2024-04-29",10,19403,22233,17857,2189,6562,0,15905,0,145,750,882,987,-1014,-289,-232,25,1398,996,-650
"2024-04-29",11,19860,23359,18235,2177,6562,0,15905,0,16,525,766,976,-1015,-138,-43,-772,1398,997,-1015
"2024-04-29",12,20549,24060,18818,2165,6562,9,15905,0,17,489,753,974,-1015,-12,-89,-837,1398,995,-1041
"2024-04-29",13,22800,24977,20877,2193,6562,259,15905,0,12,638,677,842,-813,63,4,-391,1397,871,-461
"2024-04-29",14,24448,26418,22309,2221,6562,850,15905,0,8,670,674,829,-735,86,127,-359,1397,860,-368
"2024-04-29",15,27098,27646,24690,2396,6562,1570,15905,0,14,526,863,796,259,-34,6,66,1397,891,774
"2024-04-29",16,27788,28482,25263,2571,6562,2415,15905,0,16,658,884,795,322,-178,0,106,1397,896,910
"2024-04-29",17,28537,29506,25868,2781,6562,3246,15905,0,17,693,993,974,760,-329,-123,897,1397,988,1375
"2024-04-29",18,27825,29103,25276,2990,6562,4039,15905,0,17,904,1005,992,767,-443,-318,964,1397,997,1419
"2024-04-29",19,27816,29140,25260,3202,6562,4849,15905,0,17,1197,1005,992,1000,-450,-357,1015,1397,997,1419
"2024-04-29",20,27003,28372,24514,3413,6562,5404,15905,0,17,1165,1005,992,1004,-451,-401,1018,1397,997,1419
"2024-04-29",21,26132,27536,23794,3578,6562,5560,15905,0,16,1307,1004,991,1002,-451,-437,1019,1397,996,1419
"2024-04-29",22,25898,27251,23598,3743,6562,5687,15905,0,9,1369,1000,991,1003,-451,-393,1019,1398,996,1419
"2024-04-29",23,25715,27322,23442,3904,6562,5708,15905,0,322,1533,679,962,1003,-388,-397,1019,1397,997,1419
"2024-04-29",24,25743,27308,23553,4064,6562,5844,15905,0,352,1857,652,959,1003,-240,-473,1019,1381,997,1419
"2024-04-29",25,25750,27244,23620,4188,6562,5723,15905,0,351,2333,654,904,1003,-113,-530,1019,1115,997,1419
"2024-04-29",26,25257,26816,23228,4311,6562,5896,15905,0,353,2491,657,900,1003,-176,-530,1019,1052,996,1419
